canonical_drug_id,drug_name,canonical_smiles,target_genes,classification,has_lincs_signature,lincs_signature_source_direct,lincs_signature_source_recovered,local_lincs_name_match_available,local_lincs_smiles_match_available,suggested_action
1581,Bromosporine,CCOC(=O)Nc1cc(-c2ccc(C)c(NS(C)(=O)=O)c2)nn2c(C)nnc12,BRD2;BRD4;BRD9;CECR2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1582,SGC-CBP30,COc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CC(C)N2CCOCC2)cc1Cl,CBP;EP300,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1583,GSK-LSD1,c1ccc(C2CC2NC2CCNCC2)cc1,KDM1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1593,Entinostat,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,HDAC1;HDAC3,screened_candidate,True,True,False,True,True,keep_existing_lincs
1594,OSI-027,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,MTOR,screened_candidate,True,True,False,True,False,keep_existing_lincs
1598,LGK974,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1,PORCN,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1613,VE-822,CNCc1ccc(-c2cc(-c3nc(-c4ccc(S(=O)(=O)C(C)C)cc4)cnc3N)on2)cc1,ATR,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1614,WZ4003,CCC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,NUAK1;NUAK2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1615,CZC24832,CC(C)(C)NS(=O)(=O)c1cncc(-c2cc(F)c3nc(N)nn3c2)c1,PI3KGAMMA,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1617,AZD5582,CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)NC1c2ccccc2CC1OCC#CC#CCOC1Cc2ccccc2C1NC(=O)C1CCCN1C(=O)C(NC(=O)C(C)NC)C1CCCCC1)C1CCCCC1,CIAP;XIAP,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1618,GSK2606414,Cn1cc(-c2ccc3c(c2)CCN3C(=O)Cc2cccc(C(F)(F)F)c2)c2c(N)ncnc21,PERK,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1620,PFI3,O=C(C=CN1CC2CC1CN2c1ccccn1)c1ccccc1O,SMARCA2;SMARCA4,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1621,PCI-34051,COc1ccc(Cn2ccc3ccc(C(=O)NO)cc32)cc1,HDAC1;HDAC6;HDAC8,screened_candidate,True,True,False,True,True,keep_existing_lincs
1622,Wnt-C59,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4cccnc4)cc3)cc2)ccn1,PORCN,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1624,I-BET-762,CCNC(=O)CC1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,BRD2;BRD3;BRD4,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1625,RVX-208,COc1cc(OC)c2c(=O)[nH]c(-c3cc(C)c(OCCO)c(C)c3)nc2c1,BRD4,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1626,OTX015,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=NC(CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2,BRD2;BRD3;BRD4,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1627,GSK343,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C,EZH2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1629,ML323,Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-n2ccnn2)cc1,UAF1;USP1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1630,Entospletinib,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,SYK,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1631,PRT062607,NC(=O)c1cnc(NC2CCCCC2N)nc1Nc1cccc(-n2nccn2)c1,SYK,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1632,Ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,CDK4;CDK6,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1634,AGI-6780,O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(S(=O)(=O)NC2CC2)ccc1-c1ccsc1,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1706,AZD5153,COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12,BRD4,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1720,AZD5991,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,MCL1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1736,Selumetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,MAP2K1;MAP2K2,indication_expansion,True,True,False,True,True,keep_existing_lincs
1778,GSK2110183B,Cl.Cn1ncc(Cl)c1-c1cc(C(=O)NC(CN)Cc2cccc(F)c2)sc1Cl,AKT1;AKT2;AKT3,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1786,AZD4547,COc1cc(CCc2cc(NC(=O)c3ccc(N4CC(C)NC(C)C4)cc3)n[nH]2)cc(OC)c1,FGFR1;FGFR2;FGFR3,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1799,Ibrutinib,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,BTK,screened_candidate,True,True,False,True,False,keep_existing_lincs
1802,Zoledronate,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1803,Acetalax,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1804,Acetalax,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)Nc3ccccc32)cc1,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1806,Oxaliplatin,O=C1O[Pt]2(<-N[C@@H]3CCCC[C@H]3N->2)OC1=O,,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1808,Topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,TOP1;TOP1MT,screened_candidate,True,True,False,True,True,keep_existing_lincs
1809,Teniposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,TOP2A;TOP2B,screened_candidate,True,True,False,True,False,keep_existing_lincs
1810,Mitoxantrone,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,TOP2;TOP2A;TOP2B,indication_expansion,True,True,False,True,True,keep_existing_lincs
1811,Dactinomycin,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,TOP1;TOP2A,screened_candidate,True,False,True,True,True,keep_existing_lincs
1812,Bleomycin,Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1,LIG1;LIG3,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1813,Fludarabine,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,ADA;ANTIMETABOLITE;DCK;POLA1;RRM1,indication_expansion,True,True,False,True,True,keep_existing_lincs
1814,Nelarabine,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,LIG1;POLA1;PRIM1;RRM1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1815,Dacarbazine,CN(C)/N=N/c1[nH]cnc1C(N)=O,CP11A;PGD;POLA2,indication_expansion,True,True,False,True,True,keep_existing_lincs
1816,Fulvestrant,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,ESR;ESR1,screened_candidate,True,True,False,True,False,keep_existing_lincs
1817,Romidepsin,C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,HDAC1;HDAC2;HDAC3;HDAC4;HDAC6;HDAC8,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1819,Docetaxel,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,BCL2;NR1I2;TUBB1,indication_expansion,True,True,False,True,False,keep_existing_lincs
1825,Podophyllotoxin bromide,COc1cc(C2c3cc4c(cc3C(Br)C3COC(=O)C23)OCO4)cc(OC)c1OC,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1827,Dihydrorotenone,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)CC(C(C)C)O4,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1830,Gallibiscoquinazole,COC(=O)NC1(NC(=O)OC)NC(=O)c2cc(OC)c(OC)c(OC)c2N1,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1831,L-Oxonoreleagnine,O=C1NCCc2c1[nH]c1ccccc21,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1835,Elephantin,C=C1C(=O)O[C@H]2[C@H]1[C@@H](OC(=O)C=C(C)C)CC1=C[C@@H](C[C@@]3(C)O[C@H]23)OC1=O,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1838,Sinularin,C=C1C(=O)OC2CC1CCC1(C)OC1CCC(C)=CCCC2(C)O,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1843,LMP744,COc1cc2c3c(n(CCCNCCO)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2,TOP1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1845,Schweinfurthin A,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2cc(O)c3c(c2)C[C@@H]2C(C)(C)[C@H](O)[C@H](O)C[C@@]2(C)O3)cc1O,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1847,BEN,N=C(N)c1ccccc1,,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1849,Sabutoclax,Cc1cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c1O,BCL-XL;BCL2;BFL1;MCL1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1852,LY2109761,c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1,TGFB1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1853,OF-1,COc1cc2c(cc1NS(=O)(=O)c1ccc(Br)cc1C)n(C)c(=O)n2C,BRPF1B;BRPF2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1854,MN-64,CC(C)c1ccc(-c2cc(=O)c3ccccc3o2)cc1,TNKS1;TNKS2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1862,MG-132,CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,CAPN1;PROTEASOME,screened_candidate,True,True,False,True,True,keep_existing_lincs
1873,Buparlisib,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,PI3KALPHA;PI3KBETA;PI3KDELTA;PI3KGAMMA;PIK3CA;PIK3CB;PIK3CD;PIK3CG,indication_expansion,True,True,False,True,True,keep_existing_lincs
1908,Ulixertinib,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,EPHB2;MAPK1;MAPK3,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1909,Venetoclax,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,BCL2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1910,ABT737,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],BCL-B;BCL-W;BCL-XL;BCL2;BFL1,screened_candidate,True,True,False,True,True,keep_existing_lincs
1911,Dactinomycin,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,TOP1;TOP2A,screened_candidate,True,True,False,True,True,keep_existing_lincs
1912,Afuresertib,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,AKT1;AKT2;AKT3,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1913,AGI-5198,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1915,AZD3759,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,EGFR,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1916,AZD5363,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCC(S(C)(=O)=O)CC2)CC1,AKT1;AKT2;AKT3;ROCK2,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1917,AZD6738,CC1COCCN1c1cc(C2(S(C)(=N)=O)CC2)nc(-c2cncc3[nH]ccc23)n1,ATR,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1918,AZD8186,C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,PI3KALPHA;PI3KBETA;PIK3CB;PIK3CG,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1919,Osimertinib,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,EGFR,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1922,Cediranib,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,FLT1;FLT2;FLT3;FLT4;KDR;KIT;PDGFRB,indication_expansion,True,True,False,True,True,keep_existing_lincs
1924,Ipatasertib,CC(C)NC[C@@H](C(=O)N1CCN(c2ncnc3c2[C@H](C)C[C@H]3O)CC1)c1ccc(Cl)cc1,AKT;AKT1;AKT3,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1925,GDC0810,CCC(=C(c1ccc(C=CC(=O)O)cc1)c1ccc2[nH]ncc2c1)c1ccc(F)cc1Cl,ESR1;ESR2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1926,GNE-317,COC1(c2sc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nc3c2C)COC1,PI3KALPHA,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1927,GSK2578215A,O=C(Nc1cccnc1)c1cc(-c2ccnc(F)c2)ccc1OCc1ccccc1,LRRK2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1928,I-BRD9,CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(N)=NC3CCS(=O)(=O)CC3)cc2c1=O,BRD9,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1930,Telomerase Inhibitor IX,O=C(Nc1cccc(NC(=O)c2cccc(O)c2O)c1)c1cccc(O)c1O,TELOMERASE,screened_candidate,True,False,True,False,True,keep_existing_lincs
1931,MIRA-1,CCC(=O)OCN1C(=O)C=CC1=O,TP53,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1932,NVP-ADW742,Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCCC2)C1,IGF1R,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1933,P22077,CC(=O)c1cc([N+](=O)[O-])c(Sc2ccc(F)cc2F)s1,USP47;USP7,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1936,Savolitinib,C[C@@H](c1ccc2nccn2c1)n1nnc2ncc(-c3cnn(C)c3)nc21,MET,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1939,UMI-77,O=C(O)CSc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O,MCL1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1940,WIKI4,COc1ccc(-n2c(SCCCN3C(=O)c4cccc5cccc(c45)C3=O)nnc2-c2ccncc2)cc1,TNKS1;TNKS2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1941,Sepantronium bromide,COCC[n+]1c2c(n(Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O.[Br-],BIRC5,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1996,MIM1,Cc1csc(=NC2CCCCC2)n1N=Cc1ccc(O)c(O)c1O,MCL1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
1997,WEHI-539,NCc1ccc(OCCCc2sc(-c3ccc4c(c3)C(=NNc3nc5ccccc5s3)CCC4)nc2C(=O)O)cc1,BCL-XL,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2010,HKMTI-1-005,COc1cc2nc(N3CCN(C)CC3)nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2011,ICL-SIRT078,COc1ccc2ccccc2c1Cn1cnc2sc3c(c2c1=O)CCC(NCc1cccnc1)C3,SIR2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2037,GSK343,CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C,EZH2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2038,UNC0638,COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,G9A;GLP,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2039,AGK2,N#CC(=Cc1ccc(-c2cc(Cl)ccc2Cl)o1)C(=O)Nc1cccc2ncccc12,BAZ2A;BAZ2B,screened_candidate,True,True,False,True,False,keep_existing_lincs
2040,Foretinib,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,EGFR;FGFR1;FLT4;HGF;KDR;MET;PDGFR;RON;TIE2,screened_candidate,True,True,False,True,True,keep_existing_lincs
2043,BIBR-1532,CC(=CC(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1,TERT,screened_candidate,True,True,False,True,False,keep_existing_lincs
2044,Pyridostatin,NCCOc1cc(C(=O)Nc2cc(OCCN)c3ccccc3n2)nc(C(=O)Nc2cc(OCCN)c3ccccc3n2)c1,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2045,AMG-319,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1,PIK3CD,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2046,MK-8776,Cn1cc(-c2cnn3c(N)c(Br)c([C@@H]4CCCNC4)nc23)cn1,CDK2;CHEK1;CHEK2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2047,Ulixertinib,CC(C)Nc1cc(-c2c[nH]c(C(=O)N[C@H](CO)c3cccc(Cl)c3)c2)c(Cl)cn1,EPHB2;MAPK1;MAPK3,indication_expansion,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2048,Vinorelbine,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,BCL2;MAP4;MAPK1;TUBB,indication_expansion,True,True,False,True,False,keep_existing_lincs
2055,Mycophenolic acid,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,IMPDH1;IMPDH2,screened_candidate,True,True,False,True,True,keep_existing_lincs
2057,Remodelin,N#Cc1ccc(-c2csc(NN=C3CCCC3)n2)cc1,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2096,VX-11e,Cc1cnc(Nc2ccc(F)cc2Cl)nc1-c1c[nH]c(C(=O)NC(CO)c2cccc(Cl)c2)c1,MAPK1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2106,Uprosertib,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,AKT1;AKT2;AKT3,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2107,LJI308,Oc1c(F)cc(-c2cnccc2-c2ccc(N3CCOCC3)cc2)cc1F,RSK1;RSK2;RSK3,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2109,AZ6102,Cc1cc(N2CC(C)NC(C)C2)ncc1-c1ccc(-c2nc3c(ccn3C)c(=O)[nH]2)cc1,TNKS1;TNKS2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2110,GSK591,O=C(NCC(O)CN1CCc2ccccc2C1)c1ccnc(NC2CCC2)c1,PMRT5,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2111,VE821,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,ATR,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2148,POMHEX,CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)C1CCCN(O)C1=O,,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2154,GSK-LSD1-2HCl,Cl.Cl.c1ccc(C2CC2NC2CCNCC2)cc1,LSD1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2156,5-azacytidine,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,,screened_candidate,True,False,True,False,True,keep_existing_lincs
2157,A-366,COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1,EHMT1;EHMT2,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2158,CPI-637,CC1CC(=O)Nc2cccc(-c3ccc4c(c3)c(-c3cnn(C)c3)nn4C)c2N1,EP300,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2159,UNC0379,COc1cc2nc(N3CCCC3)nc(NCCCCCN3CCCC3)c2cc1OC,SETD8,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2169,AZD6482,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,PI3KBETA;PIK3CB,screened_candidate,True,True,False,True,True,keep_existing_lincs
2170,AT13148,NC[C@@](O)(c1ccc(Cl)cc1)c1ccc(-c2cn[nH]c2)cc1,AKT1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2171,BMS-754807,C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1,AKT1;IGF1R;INSR;IR,screened_candidate,True,True,False,True,True,keep_existing_lincs
2172,JQ1,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2,BRD2;BRD3;BRD4;BRDT,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2173,PFI-1,COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2,BRD4,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2174,IOX2,O=C(O)CNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O,EGLN1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2175,CHIR-99021,Cc1cnc(-c2cnc(NCCNc3ccc(C#N)cn3)nc2-c2ccc(Cl)cc2Cl)[nH]1,GSK3A;GSK3B,screened_candidate,True,True,False,True,False,keep_existing_lincs
2177,SGC0946,CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)CC1OC(n2cc(Br)c3c(N)ncnc32)C(O)C1O,DOT1L,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2359,GSK2830371,Cc1ncc(Cl)cc1NCc1ccc(C(=O)NC(CC2CCCC2)C(=O)NC2CC2)s1,WIP1,screened_candidate,False,False,False,False,False,needs_external_lincs_or_analog_imputation
2360,THR-101,Cc1ccccc1-n1sc2cc(F)ccc2c1=O,,screened_candidate,True,False,True,False,True,keep_existing_lincs
